atmosphere,feh,filter,flux,logg,teff,wavelength,bolometric_magnitude,mag_g,flux_nu_g,flux_lambda_g,lambda_eff_g,mag_i,flux_nu_i,flux_lambda_i,lambda_eff_i,mag_i_fil,flux_nu_i_fil,flux_lambda_i_fil,lambda_eff_i_fil,mag_r,flux_nu_r,flux_lambda_r,lambda_eff_r,mag_r_fil,flux_nu_r_fil,flux_lambda_r_fil,lambda_eff_r_fil
Synspec,0,Palomar/ZTF.g,106204730.73614,4.0,10500,4746.4797383749,-77.42669869595578,-20.86553699828507,8.0577687482422e-12,106520494.1768532,4722.914193098609,-20.500792546176974,5.758601399749204e-12,32307471.3213175,7805.094878724866,-20.438133665579475,5.435674799008916e-12,25848370.157851685,7890.371624489369,-20.552072359813824,6.037107982653174e-12,42611571.30838356,6335.333624881107,-20.551948614338297,6.036419949755699e-12,37753854.79868041,6338.606310427084
Synspec,0,Palomar/ZTF.g,105487134.85551,4.5,10500,4746.4797383749,-77.41308301311597,-20.858770950267903,8.00771079964176e-12,105858748.02987404,4722.914193098609,-20.49664598016057,5.736650504701473e-12,32184320.253375433,7805.094878724866,-20.442193721228666,5.456039282371216e-12,25945209.781906847,7890.371624489369,-20.552716840206145,6.040692603575602e-12,42636872.55038361,6335.333624881107,-20.55260583622296,6.040075044116034e-12,37776715.020948604,6338.606310427084
Synspec,0,Palomar/ZTF.g,104502084.84105,5.0,10500,4746.4797383749,-77.4009251867519,-20.84944326776968,7.939210319740638e-12,104953198.96307923,4722.914193098609,-20.49430619212889,5.72430119410425e-12,32115036.937816348,7805.094878724866,-20.4493194429637,5.491965206725985e-12,26116049.029161736,7890.371624489369,-20.555291274211797,6.055032934321503e-12,42738090.55541526,6335.333624881107,-20.555196318387267,6.054503399153818e-12,37866954.93560238,6338.606310427084
Synspec,0,Palomar/ZTF.g,117276920.99439,2.5,11000,4746.4797383749,-77.60624971167492,-20.97269382793052,8.893598740981588e-12,117569833.84595922,4722.914193098609,-20.630682490973637,6.490422916534604e-12,36413208.291911975,7805.094878724866,-20.545025973102884,5.998054246963177e-12,28522664.09142926,7890.371624489369,-20.66306568041455,6.686922227728214e-12,47198139.267873585,6335.333624881107,-20.662918519101602,6.68601593984398e-12,41816652.432332546,6338.606310427084
Synspec,0,Palomar/ZTF.g,118092224.65789,3.0,11000,4746.4797383749,-77.59331456487878,-20.979962908700983,8.953341783085658e-12,118359613.07236631,4722.914193098609,-20.62287695390833,6.443929517830441e-12,36152366.45880112,7805.094878724866,-20.5383524256618,5.961299892823796e-12,28347885.395897157,7890.371624489369,-20.65832708355248,6.657801358102476e-12,46992596.147527754,6335.333624881107,-20.6581819588844,6.656911504161255e-12,41634623.24153584,6338.606310427084
Synspec,0,Palomar/ZTF.g,118018733.51685,3.5,11000,4746.4797383749,-77.57733056814413,-20.979285258891892,8.94775540094135e-12,118285763.32496543,4722.914193098609,-20.61341361325841,6.388007911001628e-12,35838629.5662038,7805.094878724866,-20.53264530985146,5.930046842404819e-12,28199267.157010056,7890.371624489369,-20.65269942983597,6.623381519049809e-12,46749651.44115011,6335.333624881107,-20.652559208772708,6.622526175343835e-12,41419565.521532394,6338.606310427084
Synspec,0,Palomar/ZTF.g,117504030.72752,4.0,11000,4746.4797383749,-77.56104718363164,-20.974780370228125,8.910706683385635e-12,117795994.03200647,4722.914193098609,-20.604780487488117,6.3374156938685805e-12,35554792.139258616,7805.094878724866,-20.529559254037665,5.913215431778221e-12,28119228.422493704,7890.371624489369,-20.64825262068841,6.59630985923185e-12,46558572.20816573,6335.333624881107,-20.648120256138338,6.5955057372332205e-12,41250570.37117574,6338.606310427084
Synspec,0,Palomar/ZTF.g,116745331.88042,4.5,11000,4746.4797383749,-77.54564286176249,-20.968215798202834,8.856993363864148e-12,117085925.33705215,4722.914193098609,-20.59810570938062,6.2985746908789554e-12,35336882.528387964,7805.094878724866,-20.530067648901905,5.9159849371973965e-12,28132398.3055121,7890.371624489369,-20.646144222870518,6.5835128738148175e-12,46468247.55964245,6335.333624881107,-20.646022988488458,6.582777793274796e-12,41170965.414580315,6338.606310427084
Synspec,0,Palomar/ZTF.g,115781049.77525,5.0,11000,4746.4797383749,-77.53183267880436,-20.9599220204352,8.789593860892475e-12,116194930.74684589,4722.914193098609,-20.593635791900873,6.272697102971604e-12,35191701.54239056,7805.094878724866,-20.534240563288307,5.938766161723372e-12,28240730.30585618,7890.371624489369,-20.646531606528907,6.5858622477404245e-12,46484830.088039935,6335.333624881107,-20.646425069731293,6.585216048186853e-12,41186215.1027528,6338.606310427084
Synspec,0,Palomar/ZTF.g,128617018.28632,2.5,11500,4746.4797383749,-77.73394208108537,-21.07261224020667,9.750904344805269e-12,128903072.54182099,4722.914193098609,-20.730064017843926,7.1125544989699014e-12,39903552.01642981,7805.094878724866,-20.63420646766182,6.511523122237232e-12,30964372.62686988,7890.371624489369,-20.754887510884156,7.277044058667385e-12,51363381.723690525,6335.333624881107,-20.754735942210456,7.27602825489498e-12,45506793.18749492,6338.606310427084
Synspec,0,Palomar/ZTF.g,129587583.54685,3.0,11500,4746.4797383749,-77.72105980678607,-21.080487082527856,9.821884731846406e-12,129841404.9934858,4722.914193098609,-20.72275317296838,7.064822732448227e-12,39635762.57052686,7805.094878724866,-20.62798204028394,6.474299950106379e-12,30787364.552019052,7890.371624489369,-20.750760196572962,7.249433637818367e-12,51168499.7669253,6335.333624881107,-20.750610325629204,7.248433022316259e-12,45334203.074052766,6338.606310427084
Synspec,0,Palomar/ZTF.g,129526564.71469,3.5,11500,4746.4797383749,-77.70444612184548,-21.079961340006438,9.817129863764869e-12,129778547.53087847,4722.914193098609,-20.712754099565366,7.00005802235282e-12,39272413.23120083,7805.094878724866,-20.62137951551592,6.435048229451047e-12,30600710.080891274,7890.371624489369,-20.744605944104936,7.208458087215204e-12,50879283.042387,6335.333624881107,-20.74446015587558,7.2074902298446585e-12,45078132.71200185,6338.606310427084
Synspec,0,Palomar/ZTF.g,128946464.81725,4.0,11500,4746.4797383749,-77.68688878473412,-21.07525600267856,9.77467668132062e-12,129217333.36419888,4722.914193098609,-20.70258301942277,6.934788299563428e-12,38906230.620044515,7805.094878724866,-20.616131997568395,6.404021761528618e-12,30453169.314159628,7890.371624489369,-20.738564810381515,7.168460956227783e-12,50596972.27304207,6335.333624881107,-20.738425642354027,7.167542172610701e-12,44828283.76761864,6338.606310427084
Synspec,0,Palomar/ZTF.g,128104511.03918,4.5,11500,4746.4797383749,-77.66992838493313,-21.068507365580032,9.71410841708911e-12,128416645.02987777,4722.914193098609,-20.69380800966703,6.878966648738373e-12,38593054.51043956,7805.094878724866,-20.613697525360053,6.389678546916642e-12,30384962.746575516,7890.371624489369,-20.73419332381674,7.139656694517256e-12,50393663.85858432,6335.333624881107,-20.734063767544136,7.13880480054915e-12,44648550.31945929,6338.606310427084
Synspec,0,Palomar/ZTF.g,127078606.77358,5.0,11500,4746.4797383749,-77.65441446858853,-21.06035819885892,9.641470561361532e-12,127456401.50219692,4722.914193098609,-20.68711272982887,6.836677470144342e-12,38355799.60603026,7805.094878724866,-20.61475801203212,6.395922678113552e-12,30414655.58517604,7890.371624489369,-20.73217011152821,7.1263647082447885e-12,50299845.35765527,6335.333624881107,-20.73205367874767,7.125600528174232e-12,44565966.24046641,6338.606310427084
Synspec,0,Palomar/ZTF.g,140045088.56359,2.5,12000,4746.4797383749,-77.85141136248215,-21.16472793709453,1.0614295517085072e-11,140316760.02934536,4722.914193098609,-20.82127051035407,7.735852922310514e-12,43400442.06642985,7805.094878724866,-20.715544326574694,7.018070565043498e-12,33373167.539795294,7890.371624489369,-20.838820069115737,7.861909271605151e-12,55491521.521504425,6335.333624881107,-20.83866429452774,7.860781375324808e-12,49164041.123446845,6338.606310427084
Synspec,0,Palomar/ZTF.g,141177169.18767,3.0,12000,4746.4797383749,-77.83908728344127,-21.173193532640262,1.0697379745260522e-11,141415100.44094905,4722.914193098609,-20.814808724647353,7.689949536577707e-12,43142910.38205617,7805.094878724866,-20.710195341045505,6.983580383865185e-12,33209155.710009057,7890.371624489369,-20.835602244506774,7.838643220890942e-12,55327303.325984046,6335.333624881107,-20.835448020128215,7.837529852820614e-12,49018618.07273495,6338.606310427084
Synspec,0,Palomar/ZTF.g,141151159.39522,3.5,12000,4746.4797383749,-77.82267844417102,-21.172968877614956,1.0695166526715429e-11,141385842.57310614,4722.914193098609,-20.805048470306957,7.62113032127561e-12,42756814.05928847,7805.094878724866,-20.70369784410951,6.941912538046618e-12,33011011.791871242,7890.371624489369,-20.82969203018059,7.796089425460675e-12,55026946.91466435,6335.333624881107,-20.82954149688041,7.795008601488265e-12,48752675.48391214,6338.606310427084
Synspec,0,Palomar/ZTF.g,140537166.48392,4.0,12000,4746.4797383749,-77.80480585442258,-21.168373542926027,1.064999532589999e-11,140788697.28589842,4722.914193098609,-20.79439224413362,7.546696726176417e-12,42339219.39140358,7805.094878724866,-20.697600396459823,6.903036322697045e-12,32826142.96843181,7890.371624489369,-20.82312946537049,7.749109292057265e-12,54695348.19051547,6335.333624881107,-20.822984778190634,7.74807670047389e-12,48459147.168938875,6338.606310427084
Synspec,0,Palomar/ZTF.g,139606177.58202,4.5,12000,4746.4797383749,-77.78686848256126,-21.161464598202144,1.0582440596445362e-11,139895650.66340005,4722.914193098609,-20.784291886777872,7.476817061576119e-12,41947173.631800264,7805.094878724866,-20.693245119126658,6.875401232313216e-12,32694729.285310607,7890.371624489369,-20.81733207499051,7.707842467696122e-12,54404075.57555016,6335.333624881107,-20.81719578051066,7.70687494866143e-12,48201457.18574912,6338.606310427084
Synspec,0,Palomar/ZTF.g,138491158.69197,5.0,12000,4746.4797383749,-77.7700328733329,-21.15323607220538,1.0502542046218151e-11,138839423.64570692,4722.914193098609,-20.775795072917248,7.418532936098458e-12,41620182.304975726,7805.094878724866,-20.69173707530657,6.865858206137039e-12,32649349.147213884,7890.371624489369,-20.81335178622132,7.67963739154213e-12,54204996.377820455,6335.333624881107,-20.813227100512936,7.678755514301324e-12,48025588.53335434,6338.606310427084
Synspec,0,Palomar/ZTF.g,151620387.37133,2.5,12500,4746.4797383749,-77.96032110008127,-21.250670912273193,1.1488633228054824e-11,151875156.3993422,4722.914193098609,-20.905822943877556,8.362366114169483e-12,46915367.92660351,7805.094878724866,-20.79050428223485,7.519720747004831e-12,35758674.412916996,7890.371624489369,-20.91641377356993,8.444336075398541e-12,59602450.3558184,6335.333624881107,-20.91625385681536,8.443092411081267e-12,52806015.41857657,6338.606310427084
Synspec,0,Palomar/ZTF.g,152853686.12385,3.0,12500,4746.4797383749,-77.94820563196534,-21.25919551598423,1.157919069791171e-11,153072290.09006342,4722.914193098609,-20.899829095127316,8.316328541328639e-12,46657083.41253323,7805.094878724866,-20.78575632690465,7.486908590657044e-12,35602642.12726416,7890.371624489369,-20.913696655616338,8.423230054136764e-12,59453478.24324121,6335.333624881107,-20.913538361697476,8.422002086517511e-12,52674109.24606628,6338.606310427084
Synspec,0,Palomar/ZTF.g,152861575.44625,3.5,12500,4746.4797383749,-77.93234291213258,-21.259206255046315,1.1579305228736269e-11,153073804.1419569,4722.914193098609,-20.89057979520999,8.245783314630926e-12,46261303.65106347,7805.094878724866,-20.779734920337596,7.4455017173125e-12,35405739.21661096,7890.371624489369,-20.908294625487994,8.38142475010413e-12,59158404.89040839,6335.333624881107,-20.90813981329734,8.38022975060219e-12,52412850.63286913,6338.606310427084
Synspec,0,Palomar/ZTF.g,152241402.36538,4.0,12500,4746.4797383749,-77.91489116190903,-21.254919521653598,1.1533677632321119e-11,152470625.48666176,4722.914193098609,-20.8801568752549,8.167003657867722e-12,45819326.28105635,7805.094878724866,-20.77365641665047,7.403934476347336e-12,35208073.70669045,7890.371624489369,-20.901919978435924,8.33235934729505e-12,58812087.760322064,6335.333624881107,-20.901770497055498,8.331212248363419e-12,52106278.24766067,6338.606310427084
Synspec,0,Palomar/ZTF.g,151251207.72378,4.5,12500,4746.4797383749,-77.89674481425507,-21.24809550358269,1.1461414036505342e-11,151515329.52598134,4722.914193098609,-20.86956151813859,8.087692063361308e-12,45374364.58166255,7805.094878724866,-20.768403494044613,7.368199862954998e-12,35038144.20417841,7890.371624489369,-20.895531722878005,8.283477351625514e-12,58467065.16835359,6335.333624881107,-20.89538984981975,8.28239502105455e-12,51800958.45102064,6338.606310427084
Synspec,0,Palomar/ZTF.g,150048026.29959,5.0,12500,4746.4797383749,-77.87917767151619,-21.23986041105412,1.13748103484165e-11,150370463.25580275,4722.914193098609,-20.85993800606836,8.016322900626355e-12,44973962.293289825,7805.094878724866,-20.76517244382226,7.346305377842133e-12,34934028.93302272,7890.371624489369,-20.890297552057007,8.24364005607674e-12,58185882.5615678,6335.333624881107,-20.890166055483746,8.242641706042275e-12,51552327.49173816,6338.606310427084
Synspec,0,Palomar/ZTF.g,163370834.88622,2.5,13000,4746.4797383749,-78.0623337180531,-21.33146743011526,1.2376190113677488e-11,163608304.99425808,4722.914193098609,-20.985184399490862,8.996503635607016e-12,50473068.54962401,7805.094878724866,-20.860574004044164,8.021020044054824e-12,38142512.716191076,7890.371624489369,-20.989057483023466,9.028653648433092e-12,63726724.76032572,6335.333624881107,-20.98889359433963,9.027290902597947e-12,56459794.51378705,6338.606310427084
Synspec,0,Palomar/ZTF.g,164652632.9372,3.0,13000,4746.4797383749,-78.04973504977917,-21.339647090889134,1.2469781289670008e-11,164845543.0720437,4722.914193098609,-20.979020991511856,8.945577788995561e-12,50187359.36180194,7805.094878724866,-20.85578688329734,7.985732405919821e-12,37974708.72381902,7890.371624489369,-20.98623324786098,9.005198682610488e-12,63561173.14992595,6335.333624881107,-20.98607102986652,9.003853331740866e-12,56313207.85243195,6338.606310427084
Synspec,0,Palomar/ZTF.g,164651481.80093,3.5,13000,4746.4797383749,-78.03422043684355,-21.339614429814482,1.2469406179832042e-11,164840584.26935786,4722.914193098609,-20.970094289961196,8.87233059794079e-12,49776420.77444422,7805.094878724866,-20.850130106130653,7.944234265075437e-12,37777371.807047635,7890.371624489369,-20.981149299143148,8.963130500301819e-12,63264244.329800375,6335.333624881107,-20.980990497470582,8.961819633056006e-12,56050314.586223066,6338.606310427084
Synspec,0,Palomar/ZTF.g,164026927.3213,4.0,13000,4746.4797383749,-78.01747877550946,-21.335598697607264,1.2423371693996065e-11,164232026.69794634,4722.914193098609,-20.960152593641535,8.791460667986324e-12,49322716.34842254,7805.094878724866,-20.844424634020346,7.902597333715555e-12,37579374.89703685,7890.371624489369,-20.975193339778937,8.914096595632486e-12,62918149.52226182,6335.333624881107,-20.97503959817593,8.912834437781807e-12,55743944.25992694,6338.606310427084
Synspec,0,Palomar/ZTF.g,163012697.42292,4.5,13000,4746.4797383749,-77.99985514718551,-21.32911239661051,1.2349374433290896e-11,163253812.37778887,4722.914193098609,-20.949750161334634,8.707631956560083e-12,48852412.27590518,7805.094878724866,-20.839082521910285,7.863809944584628e-12,37394928.47064363,7890.371624489369,-20.96891830691753,8.862725997990543e-12,62555561.69198552,6335.333624881107,-20.968771549941394,8.861528120493546e-12,55423056.83504949,6338.606310427084
Synspec,0,Palomar/ZTF.g,161747843.68775,5.0,13000,4746.4797383749,-77.9821752357927,-21.321025731366763,1.2257736818855675e-11,162042399.60586524,4722.914193098609,-20.93967547199184,8.627206408676021e-12,48401200.96583278,7805.094878724866,-20.834960503619232,7.834011440640968e-12,37253227.06491819,7890.371624489369,-20.96310331181092,8.8153858210928e-12,62221421.68166503,6335.333624881107,-20.962966059267067,8.814271501011689e-12,55127497.61865223,6338.606310427084
Synspec,0,Palomar/ZTF.g,187635517.20666,2.5,14000,4746.4797383749,-78.25086537641117,-21.481311772102686,1.4207730443194414e-11,187820538.81488487,4722.914193098609,-21.13246372697531,1.0303516971657757e-11,57805803.1738468,7805.094878724866,-20.990128654644035,9.037565582877729e-12,42976511.50040792,7890.371624489369,-21.123526720761802,1.02190538641766e-11,72128897.4271756,6335.333624881107,-21.123355446850532,1.0217441944749337e-11,63903410.10181455,6338.606310427084
Synspec,0,Palomar/ZTF.g,188718913.27136,3.0,14000,4746.4797383749,-78.23503010088027,-21.487257075445964,1.428574290992304e-11,188851832.55978188,4722.914193098609,-21.124056004797957,1.0224036751018995e-11,57359895.43155879,7805.094878724866,-20.98347370036864,8.982339796738672e-12,42713895.24480687,7890.371624489369,-21.11870100380789,1.0173734539693919e-11,71809021.14992656,6335.333624881107,-21.118531526760204,1.0172146603394793e-11,63620117.39607341,6338.606310427084
Synspec,0,Palomar/ZTF.g,188550900.09474,3.5,14000,4746.4797383749,-78.21898828356046,-21.486271174672854,1.4272776655109007e-11,188680423.8344179,4722.914193098609,-21.114707606930097,1.0136383721391243e-11,56868135.793350704,7805.094878724866,-20.97758203761054,8.933729839380279e-12,42482739.36856015,7890.371624489369,-21.11325983716601,1.0122876416487982e-11,71450050.5054015,6335.333624881107,-21.11309371365221,1.0121327680111124e-11,63302278.30160243,6338.606310427084
