alpha,filter,flux,lh,logg,meta,teff,vtur,wavelength
0,JWST/NIRCam.F480M,75351.96662428,1.25,3.5,-1.5,25000,2,48139.105123907
0,JWST/NIRCam.F480M,73706.081543218,1.25,4,-1.5,25000,2,48139.105123907
0,JWST/NIRCam.F480M,72715.632055211,1.25,4.5,-1.5,25000,2,48139.105123907
0,JWST/NIRCam.F480M,72094.884913804,1.25,5,-1.5,25000,2,48139.105123907
0,JWST/NIRCam.F480M,84013.839397678,1.25,3,-1.5,26000,2,48139.105123907
0,JWST/NIRCam.F480M,78937.026477627,1.25,3.5,-1.5,26000,2,48139.105123907
0,JWST/NIRCam.F480M,76897.997827703,1.25,4,-1.5,26000,2,48139.105123907
0,JWST/NIRCam.F480M,75699.309745543,1.25,4.5,-1.5,26000,2,48139.105123907
0,JWST/NIRCam.F480M,74958.918952391,1.25,5,-1.5,26000,2,48139.105123907
0,JWST/NIRCam.F480M,82966.317561629,1.25,3.5,-1.5,27000,2,48139.105123907
0,JWST/NIRCam.F480M,80344.447351717,1.25,4,-1.5,27000,2,48139.105123907
0,JWST/NIRCam.F480M,78894.75759309,1.25,4.5,-1.5,27000,2,48139.105123907
0,JWST/NIRCam.F480M,78010.375106179,1.25,5,-1.5,27000,2,48139.105123907
0,JWST/NIRCam.F480M,87802.604499043,1.25,3.5,-1.5,28000,2,48139.105123907
0,JWST/NIRCam.F480M,84155.343437183,1.25,4,-1.5,28000,2,48139.105123907
0,JWST/NIRCam.F480M,82378.412073662,1.25,4.5,-1.5,28000,2,48139.105123907
0,JWST/NIRCam.F480M,81324.045426977,1.25,5,-1.5,28000,2,48139.105123907
0,JWST/NIRCam.F480M,93805.358569209,1.25,3.5,-1.5,29000,2,48139.105123907
0,JWST/NIRCam.F480M,88524.603882461,1.25,4,-1.5,29000,2,48139.105123907
0,JWST/NIRCam.F480M,86240.805119834,1.25,4.5,-1.5,29000,2,48139.105123907
0,JWST/NIRCam.F480M,84988.325102236,1.25,5,-1.5,29000,2,48139.105123907
0,JWST/NIRCam.F480M,100662.96883805,1.25,3.5,-1.5,30000,2,48139.105123907
0,JWST/NIRCam.F480M,93680.468602943,1.25,4,-1.5,30000,2,48139.105123907
0,JWST/NIRCam.F480M,90636.68946763,1.25,4.5,-1.5,30000,2,48139.105123907
0,JWST/NIRCam.F480M,89086.98871228,1.25,5,-1.5,30000,2,48139.105123907
0,JWST/NIRCam.F480M,107768.8467321,1.25,3.5,-1.5,31000,2,48139.105123907
0,JWST/NIRCam.F480M,99595.263359435,1.25,4,-1.5,31000,2,48139.105123907
0,JWST/NIRCam.F480M,95659.892035652,1.25,4.5,-1.5,31000,2,48139.105123907
0,JWST/NIRCam.F480M,93703.020734755,1.25,5,-1.5,31000,2,48139.105123907
0,JWST/NIRCam.F480M,106069.77077492,1.25,4,-1.5,32000,2,48139.105123907
0,JWST/NIRCam.F480M,101297.04732338,1.25,4.5,-1.5,32000,2,48139.105123907
0,JWST/NIRCam.F480M,98863.321614611,1.25,5,-1.5,32000,2,48139.105123907
0,JWST/NIRCam.F480M,112560.69398299,1.25,4,-1.5,33000,2,48139.105123907
0,JWST/NIRCam.F480M,107447.82346752,1.25,4.5,-1.5,33000,2,48139.105123907
0,JWST/NIRCam.F480M,104540.25464231,1.25,5,-1.5,33000,2,48139.105123907
0,JWST/NIRCam.F480M,118918.75276025,1.25,4,-1.5,34000,2,48139.105123907
0,JWST/NIRCam.F480M,113687.21587246,1.25,4.5,-1.5,34000,2,48139.105123907
0,JWST/NIRCam.F480M,110556.66215861,1.25,5,-1.5,34000,2,48139.105123907
0,JWST/NIRCam.F480M,125173.19857107,1.25,4,-1.5,35000,2,48139.105123907
0,JWST/NIRCam.F480M,119864.66570649,1.25,4.5,-1.5,35000,2,48139.105123907
0,JWST/NIRCam.F480M,116626.72367336,1.25,5,-1.5,35000,2,48139.105123907
0,JWST/NIRCam.F480M,8968.0375583642,1.25,0,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,8961.3104830963,1.25,0.5,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,8931.9552265804,1.25,1,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,8886.5824630814,1.25,1.5,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,8918.2128221264,1.25,2,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,9109.0093859045,1.25,2.5,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,9291.2642476363,1.25,3,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,9356.7942315588,1.25,3.5,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,9338.1708568006,1.25,4,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,9256.9228406575,1.25,4.5,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,9111.3107058965,1.25,5,-1.5,3500,2,48139.105123907
0,JWST/NIRCam.F480M,131107.67138093,1.25,4,-1.5,36000,2,48139.105123907
0,JWST/NIRCam.F480M,125987.62443063,1.25,4.5,-1.5,36000,2,48139.105123907
0,JWST/NIRCam.F480M,122670.70319527,1.25,5,-1.5,36000,2,48139.105123907
0,JWST/NIRCam.F480M,136341.39362412,1.25,4,-1.5,37000,2,48139.105123907
0,JWST/NIRCam.F480M,131903.81723193,1.25,4.5,-1.5,37000,2,48139.105123907
0,JWST/NIRCam.F480M,128646.58914138,1.25,5,-1.5,37000,2,48139.105123907
0,JWST/NIRCam.F480M,10085.72567427,1.25,0,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10160.486845239,1.25,0.5,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10212.518432364,1.25,1,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10226.004096235,1.25,1.5,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10205.102969407,1.25,2,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10279.129992115,1.25,2.5,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10464.58251874,1.25,3,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10648.852285466,1.25,3.5,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10736.776460453,1.25,4,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10717.678844385,1.25,4.5,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,10652.356759525,1.25,5,-1.5,3750,2,48139.105123907
0,JWST/NIRCam.F480M,140763.48723476,1.25,4,-1.5,38000,2,48139.105123907
0,JWST/NIRCam.F480M,137340.11638843,1.25,4.5,-1.5,38000,2,48139.105123907
0,JWST/NIRCam.F480M,134394.23774446,1.25,5,-1.5,38000,2,48139.105123907
0,JWST/NIRCam.F480M,144560.74068695,1.25,4,-1.5,39000,2,48139.105123907
0,JWST/NIRCam.F480M,142100.87700509,1.25,4.5,-1.5,39000,2,48139.105123907
0,JWST/NIRCam.F480M,139733.79140021,1.25,5,-1.5,39000,2,48139.105123907
0,JWST/NIRCam.F480M,146196.1944238,1.25,4.5,-1.5,40000,2,48139.105123907
0,JWST/NIRCam.F480M,144502.61549071,1.25,5,-1.5,40000,2,48139.105123907
0,JWST/NIRCam.F480M,11122.016685659,1.25,0,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,11223.027580286,1.25,0.5,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,11329.556148558,1.25,1,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,11427.40574945,1.25,1.5,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,11507.130398501,1.25,2,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,11560.429399668,1.25,2.5,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,11639.134304094,1.25,3,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,11834.442325392,1.25,3.5,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,12014.824326636,1.25,4,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,12101.799479276,1.25,4.5,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,12110.020932722,1.25,5,-1.5,4000,2,48139.105123907
0,JWST/NIRCam.F480M,149771.70305205,1.25,4.5,-1.5,41000,2,48139.105123907
