alpha,filter,flux,lh,logg,meta,teff,vtur,wavelength
0,Liverpool/IOO.SDSS-r,63713996.90404,1.25,4.5,-1.5,12500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,63913739.599634,1.25,5,-1.5,12500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,66072617.763686,1.25,2.5,-1.5,12750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,65941154.616669,1.25,3,-1.5,12750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,65810032.674167,1.25,3.5,-1.5,12750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,65763513.989836,1.25,4,-1.5,12750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,65827176.917746,1.25,4.5,-1.5,12750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,66009990.388506,1.25,5,-1.5,12750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,68289082.089469,1.25,2.5,-1.5,13000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,68124369.518533,1.25,3,-1.5,13000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,67967254.639599,1.25,3.5,-1.5,13000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,67904135.39642,1.25,4,-1.5,13000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,67953670.484304,1.25,4.5,-1.5,13000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,68123551.491049,1.25,5,-1.5,13000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,77200190.154759,1.25,2,-1.5,14000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,77337060.000168,1.25,2.5,-1.5,14000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,76983644.29167,1.25,3,-1.5,14000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,76694461.526085,1.25,3.5,-1.5,14000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,76554844.543956,1.25,4,-1.5,14000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,76558705.487581,1.25,4.5,-1.5,14000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,76692980.903865,1.25,5,-1.5,14000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,86756882.839296,1.25,2.5,-1.5,15000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,86128924.332059,1.25,3,-1.5,15000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,85638157.518685,1.25,3.5,-1.5,15000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,85382215.531614,1.25,4,-1.5,15000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,85330689.53643,1.25,4.5,-1.5,15000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,85443846.581883,1.25,5,-1.5,15000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,96629212.448858,1.25,2.5,-1.5,16000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,95647432.693864,1.25,3,-1.5,16000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,94871662.191998,1.25,3.5,-1.5,16000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,94440103.099087,1.25,4,-1.5,16000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,94299538.236823,1.25,4.5,-1.5,16000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,94380056.50238,1.25,5,-1.5,16000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,106995744.94681,1.25,2.5,-1.5,17000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,105607094.07324,1.25,3,-1.5,17000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,104474759.78397,1.25,3.5,-1.5,17000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,103803699.68693,1.25,4,-1.5,17000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,103523864.90534,1.25,4.5,-1.5,17000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,103539187.43306,1.25,5,-1.5,17000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,117898288.02521,1.25,2.5,-1.5,18000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,116043537.58373,1.25,3,-1.5,18000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,114494235.86114,1.25,3.5,-1.5,18000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,113525677.04109,1.25,4,-1.5,18000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,113063748.97713,1.25,4.5,-1.5,18000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,112977242.16166,1.25,5,-1.5,18000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,129406819.18243,1.25,2.5,-1.5,19000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,126987904.3607,1.25,3,-1.5,19000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,124962821.3196,1.25,3.5,-1.5,19000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,123651057.42891,1.25,4,-1.5,19000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,122959535.64219,1.25,4.5,-1.5,19000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,122739568.62087,1.25,5,-1.5,19000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,138481662.61048,1.25,3,-1.5,20000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,135892880.86988,1.25,3.5,-1.5,20000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,134192375.88141,1.25,4,-1.5,20000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,133246418.27688,1.25,4.5,-1.5,20000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,132863610.88597,1.25,5,-1.5,20000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,150613717.53783,1.25,3,-1.5,21000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,147319076.57352,1.25,3.5,-1.5,21000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,145171379.41039,1.25,4,-1.5,21000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,143940837.30031,1.25,4.5,-1.5,21000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,143377471.49296,1.25,5,-1.5,21000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,163498217.43305,1.25,3,-1.5,22000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,159298721.98871,1.25,3.5,-1.5,22000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,156613108.16951,1.25,4,-1.5,22000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,155056449.79512,1.25,4.5,-1.5,22000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,154294086.48439,1.25,5,-1.5,22000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,177294193.9417,1.25,3,-1.5,23000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,171924791.57623,1.25,3.5,-1.5,23000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,168571912.94727,1.25,4,-1.5,23000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,166618224.3255,1.25,4.5,-1.5,23000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,165633448.31949,1.25,5,-1.5,23000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,192323413.04551,1.25,3,-1.5,24000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,185278888.18321,1.25,3.5,-1.5,24000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,181131400.6779,1.25,4,-1.5,24000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,178699740.72959,1.25,4.5,-1.5,24000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,177439160.61876,1.25,5,-1.5,24000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,209441757.28643,1.25,3,-1.5,25000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,199525896.6136,1.25,3.5,-1.5,25000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,194376542.70342,1.25,4,-1.5,25000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,191372763.83925,1.25,4.5,-1.5,25000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,189784500.95864,1.25,5,-1.5,25000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,229807481.09237,1.25,3,-1.5,26000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,214956801.4563,1.25,3.5,-1.5,26000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,208425538.21134,1.25,4,-1.5,26000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,204757915.74494,1.25,4.5,-1.5,26000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,202763638.02476,1.25,5,-1.5,26000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,232144749.09955,1.25,3.5,-1.5,27000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,223487431.51489,1.25,4,-1.5,27000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,218953549.6955,1.25,4.5,-1.5,27000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,216503119.58456,1.25,5,-1.5,27000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,251666774.60635,1.25,3.5,-1.5,28000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,239909332.74169,1.25,4,-1.5,28000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,234171118.28031,1.25,4.5,-1.5,28000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,231161305.22566,1.25,5,-1.5,28000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,273366806.18839,1.25,3.5,-1.5,29000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,258119714.17232,1.25,4,-1.5,29000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,250654450.84681,1.25,4.5,-1.5,29000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,246891789.69973,1.25,5,-1.5,29000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,295885638.083,1.25,3.5,-1.5,30000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,278208129.63034,1.25,4,-1.5,30000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,268709602.80332,1.25,4.5,-1.5,30000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,263928173.42641,1.25,5,-1.5,30000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,317991013.36841,1.25,3.5,-1.5,31000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,299702308.47127,1.25,4,-1.5,31000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,288407007.80959,1.25,4.5,-1.5,31000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,282392571.33365,1.25,5,-1.5,31000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,322110766.6079,1.25,4,-1.5,32000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,309290286.55003,1.25,4.5,-1.5,32000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,302231867.30087,1.25,5,-1.5,32000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,343814941.81974,1.25,4,-1.5,33000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,331267738.57662,1.25,4.5,-1.5,33000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,323157065.28141,1.25,5,-1.5,33000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,364290318.87018,1.25,4,-1.5,34000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,352942152.67905,1.25,4.5,-1.5,34000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,344735974.91693,1.25,5,-1.5,34000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,383228924.87456,1.25,4,-1.5,35000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,373764073.9369,1.25,4.5,-1.5,35000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,365967150.05992,1.25,5,-1.5,35000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,334418.86574923,1.25,0,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,361738.18608211,1.25,0.5,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,386584.50979733,1.25,1,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,409204.67486335,1.25,1.5,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,430156.26791623,1.25,2,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,462643.5544874,1.25,2.5,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,491178.10933197,1.25,3,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,504581.29386613,1.25,3.5,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,510422.2162168,1.25,4,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,511776.11792282,1.25,4.5,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,510462.17950758,1.25,5,-1.5,3500,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,400160097.11887,1.25,4,-1.5,36000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,393459534.98925,1.25,4.5,-1.5,36000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,386538742.20081,1.25,5,-1.5,36000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,415052723.96973,1.25,4,-1.5,37000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,411512899.42873,1.25,4.5,-1.5,37000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,406089431.86826,1.25,5,-1.5,37000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,605408.48423397,1.25,0,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,631185.89299852,1.25,0.5,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,651028.74929923,1.25,1,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,669717.26291035,1.25,1.5,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,689878.51286356,1.25,2,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,709164.18951084,1.25,2.5,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,738359.85108662,1.25,3,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,768765.65825508,1.25,3.5,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,786600.05678059,1.25,4,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,795633.05755081,1.25,4.5,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,800074.61799788,1.25,5,-1.5,3750,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,428341795.57118,1.25,4,-1.5,38000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,427647335.92498,1.25,4.5,-1.5,38000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,424179535.2292,1.25,5,-1.5,38000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,440621083.08153,1.25,4,-1.5,39000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,441971165.05711,1.25,4.5,-1.5,39000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,440547886.95807,1.25,5,-1.5,39000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,454903730.8125,1.25,4.5,-1.5,40000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,455194691.0736,1.25,5,-1.5,40000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1002353.8532606,1.25,0,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1030489.6481458,1.25,0.5,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1046228.296946,1.25,1,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1055173.8382199,1.25,1.5,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1062885.2133503,1.25,2,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1073612.8984321,1.25,2.5,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1090354.7057473,1.25,3,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1118229.7652246,1.25,3.5,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1147737.1092929,1.25,4,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1169572.8172426,1.25,4.5,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,1183961.1779609,1.25,5,-1.5,4000,2,6120.6481623918
0,Liverpool/IOO.SDSS-r,466900118.56462,1.25,4.5,-1.5,41000,2,6120.6481623918
